      6861,       772,        19,         1,         2,         3,         1,         1,         4
      3180,       123,         0,         0,         2,         4,         4,         5,         5
      6955,       753,         0,         0,         2,         3,         1,         5,         5
      1185,       585,        25,         1,         2,         4,         1,         1,         4
      1845,       646,        12,         1,         2,         4,         1,         1,         4
      4667,       690,        21,         1,         2,         3,         1,         1,         4
      6008,       469,        15,         1,         2,         3,         1,         1,         2
      5946,       780,         0,         0,         2,         3,         1,         4,         5
     11617,       351,        25,         1,         2,         1,         1,         1,         4
      5978,       487,         4,         1,         2,         3,         1,         4,         4
      1567,       260,         2,         1,         2,         5,         1,         4,         2
      8219,       354,         0,         0,         2,         2,         1,         5,         5
      2020,       575,         0,         0,         2,         4,         1,         5,         5
     11844,       499,         0,         0,         2,         1,         1,         4,         5
      5367,       564,         0,         0,         2,         2,         1,         4,         5
      9090,       450,         0,         0,         2,         1,         1,         4,         5
      6960,       685,        12,         1,         2,         3,         1,         1,         4
      8669,       366,         0,         0,         2,         1,         1,         5,         5
      7422,       526,         0,         0,         2,         2,         1,         4,         5
      3868,       156,         8,         1,         2,         4,         5,         2,         4
      5892,       347,         0,         0,         2,         3,         1,         5,         5
      1953,       837,         0,         0,         2,         4,         1,         4,         5
       602,       553,        17,         1,         2,         4,         1,         1,         4
      7328,       745,         4,         1,         2,         2,         1,         3,         2
      6579,       436,         5,         1,         2,         3,         1,         3,         4
      4545,       360,         0,         0,         2,         4,         1,         5,         5
      9582,       202,         0,         0,         2,         1,         4,         5,         5
      1095,       440,         5,         1,         2,         4,         1,         2,         4
      5298,       344,         1,         1,         2,         4,         1,         5,         2
      3269,       789,         1,         1,         2,         4,         1,         4,         4
      7892,       671,         0,         0,         2,         2,         1,         5,         5
      8010,       214,         0,         0,         2,         2,         3,         4,         5
      5638,       486,         0,         0,         2,         3,         1,         5,         5
      5778,       250,         0,         0,         2,         3,         2,         4,         5
      3040,       696,         0,         0,         2,         4,         1,         4,         5
      1343,       488,         0,         0,         2,         4,         1,         5,         5
      1938,       844,         0,         0,         2,         5,         1,         5,         5
      1916,       537,         0,         0,         2,         5,         1,         5,         5
     11438,       603,        23,         1,         2,         1,         1,         1,         2
     10739,       219,         0,         0,         2,         1,         3,         5,         5
      6368,       581,         0,         0,         2,         3,         1,         5,         5
     11263,       763,         0,         0,         2,         1,         1,         5,         5
      1335,       163,         0,         0,         2,         4,         5,         5,         5
      3794,       194,         0,         0,         2,         3,         3,         5,         5
      7309,       315,         2,         1,         2,         2,         1,         3,         4
      6886,       506,         3,         1,         2,         3,         1,         4,         4
      7415,       583,         0,         0,         2,         2,         1,         4,         5
      7555,       629,         0,         0,         2,         2,         1,         5,         5
      2327,       373,        14,         1,         2,         4,         1,         1,         4
     10773,       382,         8,         1,         2,         1,         1,         2,         2
      7111,       729,         2,         1,         2,         1,         1,         5,         4
       375,       528,         0,         0,         2,         5,         1,         4,         5
      5084,       149,        11,         1,         2,         4,         4,         1,         2
      2687,       273,         3,         1,         2,         4,         1,         3,         2
     11391,       108,         0,         0,         2,         1,         5,         5,         5
      5571,       785,        15,         1,         2,         3,         1,         1,         4
       976,       544,        25,         1,         2,         4,         1,         1,         2
      3101,       568,         0,         0,         2,         4,         1,         4,         5
      9488,       429,         0,         0,         2,         1,         1,         4,         5
      5994,       467,        15,         1,         2,         2,         1,         1,         2
     10138,       688,         0,         0,         2,         1,         1,         5,         5
      9777,       332,         7,         1,         2,         1,         1,         3,         4
      4462,       249,         4,         1,         2,         4,         2,         4,         4
     10694,        80,         4,         1,         2,         1,         4,         4,         4
      9633,       126,        21,         1,         2,         1,         5,         1,         4
      4888,       627,         0,         0,         2,         2,         1,         5,         5
     11988,       421,        16,         1,         2,         1,         1,         1,         4
     10127,       430,        12,         1,         2,         1,         1,         1,         4
      9280,       345,        21,         1,         2,         1,         1,         1,         4
      7205,       347,         0,         0,         2,         3,         1,         4,         5
      3412,       162,         0,         0,         2,         4,         4,         5,         5
      2763,       642,         5,         1,         2,         4,         1,         3,         4
      3930,       812,        10,         1,         2,         4,         1,         1,         4
      4159,       134,        21,         1,         2,         4,         5,         1,         2
      5172,       361,         0,         0,         2,         3,         1,         5,         5
      9586,       495,         7,         1,         2,         1,         1,         3,         4
      2872,       764,         0,         0,         2,         4,         1,         5,         5
      8065,       204,        10,         1,         2,         2,         3,         1,         2
      2807,       833,        16,         1,         2,         4,         1,         1,         4
      4939,       788,         1,         1,         2,         4,         1,         4,         4
      3133,       452,         0,         0,         2,         3,         1,         4,         5
      3664,       237,         0,         0,         2,         3,         2,         5,         5
     11266,       772,         0,         0,         2,         1,         1,         5,         5
      5946,       131,        21,         1,         2,         3,         5,         1,         4
      9015,       288,         0,         0,         2,         1,         1,         5,         5
      9163,       207,        16,         1,         2,         1,         3,         1,         2
      2532,       759,        12,         1,         2,         5,         1,         1,         4
      9940,       313,         0,         0,         2,         1,         1,         4,         5
     10761,       560,         0,         0,         2,         1,         1,         4,         5
      4318,       583,         0,         0,         2,         3,         1,         5,         5
     10249,       642,         0,         0,         2,         1,         1,         5,         5
      8582,       423,         0,         0,         2,         2,         1,         5,         5
      6642,       571,         0,         0,         2,         3,         1,         5,         5
      6298,       604,        13,         1,         2,         3,         1,         1,         4
      6301,       321,         0,         0,         2,         3,         1,         4,         5
      9379,       299,         0,         0,         2,         1,         1,         5,         5
      2067,       455,         0,         0,         2,         4,         1,         5,         5
      8618,       327,         0,         0,         2,         1,         1,         4,         5
      2783,       510,         7,         1,         2,         5,         1,         3,         4
      4310,       312,         2,         1,         2,         4,         1,         4,         2
      9765,       580,         0,         0,         2,         1,         1,         4,         5
      9670,       484,        13,         1,         2,         1,         1,         1,         4
      1360,       383,         7,         1,         2,         5,         1,         3,         4
      6016,       670,        16,         1,         2,         1,         1,         1,         4
      9961,       836,        12,         1,         2,         1,         1,         1,         4
